index,variable,value,Selected
521,Men are explicitly praised more often,Not selected,False
524,Men are explicitly praised more often,Men are explicitly praised more often,True
526,Men are explicitly praised more often,Not selected,False
530,Men are explicitly praised more often,Men are explicitly praised more often,True
531,Men are explicitly praised more often,Not selected,False
532,Men are explicitly praised more often,Not selected,False
533,Men are explicitly praised more often,Not selected,False
534,Men are explicitly praised more often,Not selected,False
537,Men are explicitly praised more often,Not selected,False
538,Men are explicitly praised more often,Not selected,False
542,Men are explicitly praised more often,Not selected,False
545,Men are explicitly praised more often,Not selected,False
548,Men are explicitly praised more often,Not selected,False
550,Men are explicitly praised more often,Not selected,False
551,Men are explicitly praised more often,Men are explicitly praised more often,True
555,Men are explicitly praised more often,Not selected,False
557,Men are explicitly praised more often,Not selected,False
562,Men are explicitly praised more often,Not selected,False
563,Men are explicitly praised more often,Not selected,False
564,Men are explicitly praised more often,Not selected,False
565,Men are explicitly praised more often,Not selected,False
566,Men are explicitly praised more often,Not selected,False
568,Men are explicitly praised more often,Not selected,False
571,Men are explicitly praised more often,Not selected,False
572,Men are explicitly praised more often,Not selected,False
573,Men are explicitly praised more often,Not selected,False
574,Men are explicitly praised more often,Not selected,False
575,Men are explicitly praised more often,Men are explicitly praised more often,True
576,Men are explicitly praised more often,Not selected,False
583,Men are explicitly praised more often,Not selected,False
585,Men are explicitly praised more often,Not selected,False
586,Men are explicitly praised more often,Not selected,False
587,Men are explicitly praised more often,Not selected,False
592,Men are explicitly praised more often,Not selected,False
598,Men are explicitly praised more often,Not selected,False
600,Men are explicitly praised more often,Men are explicitly praised more often,True
601,Men are explicitly praised more often,Not selected,False
603,Men are explicitly praised more often,Men are explicitly praised more often,True
605,Men are explicitly praised more often,Not selected,False
613,Men are explicitly praised more often,Not selected,False
614,Men are explicitly praised more often,Not selected,False
616,Men are explicitly praised more often,Not selected,False
619,Men are explicitly praised more often,Not selected,False
624,Men are explicitly praised more often,Not selected,False
632,Men are explicitly praised more often,Men are explicitly praised more often,True
633,Men are explicitly praised more often,Not selected,False
634,Men are explicitly praised more often,Men are explicitly praised more often,True
637,Men are explicitly praised more often,Not selected,False
638,Men are explicitly praised more often,Not selected,False
643,Men are explicitly praised more often,Not selected,False
644,Men are explicitly praised more often,Not selected,False
646,Men are explicitly praised more often,Not selected,False
647,Men are explicitly praised more often,Not selected,False
649,Men are explicitly praised more often,Not selected,False
651,Men are explicitly praised more often,Not selected,False
653,Men are explicitly praised more often,Not selected,False
657,Men are explicitly praised more often,Men are explicitly praised more often,True
658,Men are explicitly praised more often,Not selected,False
661,Men are explicitly praised more often,Not selected,False
662,Men are explicitly praised more often,Not selected,False
663,Men are explicitly praised more often,Not selected,False
666,Men are explicitly praised more often,Men are explicitly praised more often,True
667,Men are explicitly praised more often,Not selected,False
670,Men are explicitly praised more often,Not selected,False
674,Men are explicitly praised more often,Not selected,False
675,Men are explicitly praised more often,Not selected,False
676,Men are explicitly praised more often,Not selected,False
677,Men are explicitly praised more often,Not selected,False
678,Men are explicitly praised more often,Not selected,False
679,Men are explicitly praised more often,Not selected,False
680,Men are explicitly praised more often,Not selected,False
682,Men are explicitly praised more often,Not selected,False
683,Men are explicitly praised more often,Not selected,False
684,Men are explicitly praised more often,Not selected,False
686,Men are explicitly praised more often,Not selected,False
691,Men are explicitly praised more often,Not selected,False
693,Men are explicitly praised more often,Not selected,False
698,Men are explicitly praised more often,Not selected,False
702,Men are explicitly praised more often,Not selected,False
705,Men are explicitly praised more often,Not selected,False
706,Men are explicitly praised more often,Not selected,False
713,Men are explicitly praised more often,Not selected,False
714,Men are explicitly praised more often,Not selected,False
715,Men are explicitly praised more often,Not selected,False
716,Men are explicitly praised more often,Not selected,False
718,Men are explicitly praised more often,Not selected,False
721,Men are explicitly praised more often,Not selected,False
723,Men are explicitly praised more often,Not selected,False
724,Men are explicitly praised more often,Not selected,False
726,Men are explicitly praised more often,Men are explicitly praised more often,True
730,Men are explicitly praised more often,Men are explicitly praised more often,True
731,Men are explicitly praised more often,Not selected,False
732,Men are explicitly praised more often,Men are explicitly praised more often,True
735,Men are explicitly praised more often,Not selected,False
737,Men are explicitly praised more often,Men are explicitly praised more often,True
738,Men are explicitly praised more often,Not selected,False
742,Men are explicitly praised more often,Not selected,False
744,Men are explicitly praised more often,Not selected,False
745,Men are explicitly praised more often,Not selected,False
746,Men are explicitly praised more often,Not selected,False
750,Men are explicitly praised more often,Not selected,False
751,Men are explicitly praised more often,Not selected,False
752,Men are explicitly praised more often,Not selected,False
754,Men are explicitly praised more often,Not selected,False
755,Men are explicitly praised more often,Not selected,False
759,Men are explicitly praised more often,Not selected,False
762,Men are explicitly praised more often,Not selected,False
763,Men are explicitly praised more often,Not selected,False
764,Men are explicitly praised more often,Not selected,False
768,Men are explicitly praised more often,Not selected,False
769,Men are explicitly praised more often,Not selected,False
770,Men are explicitly praised more often,Not selected,False
771,Men are explicitly praised more often,Not selected,False
772,Men are explicitly praised more often,Not selected,False
773,Men are explicitly praised more often,Not selected,False
774,Men are explicitly praised more often,Not selected,False
777,Men are explicitly praised more often,Not selected,False
779,Men are explicitly praised more often,Not selected,False
781,Men are explicitly praised more often,Not selected,False
786,Men are explicitly praised more often,Not selected,False
788,Men are explicitly praised more often,Not selected,False
793,Men are explicitly praised more often,Not selected,False
795,Men are explicitly praised more often,Not selected,False
796,Men are explicitly praised more often,Not selected,False
797,Men are explicitly praised more often,Not selected,False
798,Men are explicitly praised more often,Not selected,False
801,Men are explicitly praised more often,Not selected,False
802,Men are explicitly praised more often,Not selected,False
805,Men are explicitly praised more often,Not selected,False
808,Men are explicitly praised more often,Not selected,False
811,Men are explicitly praised more often,Not selected,False
812,Men are explicitly praised more often,Not selected,False
814,Men are explicitly praised more often,Not selected,False
816,Men are explicitly praised more often,Not selected,False
818,Men are explicitly praised more often,Not selected,False
821,Men are explicitly praised more often,Not selected,False
824,Men are explicitly praised more often,Not selected,False
825,Men are explicitly praised more often,Not selected,False
826,Men are explicitly praised more often,Not selected,False
835,Men are explicitly praised more often,Not selected,False
837,Men are explicitly praised more often,Not selected,False
838,Men are explicitly praised more often,Not selected,False
839,Men are explicitly praised more often,Not selected,False
842,Men are explicitly praised more often,Not selected,False
847,Men are explicitly praised more often,Not selected,False
852,Men are explicitly praised more often,Not selected,False
853,Men are explicitly praised more often,Not selected,False
857,Men are explicitly praised more often,Not selected,False
858,Men are explicitly praised more often,Not selected,False
860,Men are explicitly praised more often,Not selected,False
862,Men are explicitly praised more often,Not selected,False
863,Men are explicitly praised more often,Not selected,False
866,Men are explicitly praised more often,Not selected,False
867,Men are explicitly praised more often,Not selected,False
868,Men are explicitly praised more often,Not selected,False
869,Men are explicitly praised more often,Not selected,False
873,Men are explicitly praised more often,Not selected,False
879,Men are explicitly praised more often,Not selected,False
880,Men are explicitly praised more often,Men are explicitly praised more often,True
881,Men are explicitly praised more often,Not selected,False
887,Men are explicitly praised more often,Not selected,False
891,Men are explicitly praised more often,Not selected,False
896,Men are explicitly praised more often,Not selected,False
899,Men are explicitly praised more often,Not selected,False
903,Men are explicitly praised more often,Men are explicitly praised more often,True
904,Men are explicitly praised more often,Not selected,False
908,Men are explicitly praised more often,Not selected,False
909,Men are explicitly praised more often,Not selected,False
910,Men are explicitly praised more often,Not selected,False
913,Men are explicitly praised more often,Not selected,False
914,Men are explicitly praised more often,Not selected,False
915,Men are explicitly praised more often,Not selected,False
917,Men are explicitly praised more often,Men are explicitly praised more often,True
918,Men are explicitly praised more often,Not selected,False
920,Men are explicitly praised more often,Not selected,False
921,Men are explicitly praised more often,Not selected,False
922,Men are explicitly praised more often,Not selected,False
923,Men are explicitly praised more often,Not selected,False
924,Men are explicitly praised more often,Not selected,False
926,Men are explicitly praised more often,Not selected,False
929,Men are explicitly praised more often,Not selected,False
931,Men are explicitly praised more often,Not selected,False
933,Men are explicitly praised more often,Not selected,False
937,Men are explicitly praised more often,Not selected,False
938,Men are explicitly praised more often,Not selected,False
939,Men are explicitly praised more often,Not selected,False
940,Men are explicitly praised more often,Not selected,False
942,Men are explicitly praised more often,Not selected,False
945,Men are explicitly praised more often,Men are explicitly praised more often,True
946,Men are explicitly praised more often,Men are explicitly praised more often,True
949,Men are explicitly praised more often,Not selected,False
951,Men are explicitly praised more often,Not selected,False
952,Men are explicitly praised more often,Men are explicitly praised more often,True
954,Men are explicitly praised more often,Not selected,False
959,Men are explicitly praised more often,Not selected,False
960,Men are explicitly praised more often,Not selected,False
961,Men are explicitly praised more often,Not selected,False
963,Men are explicitly praised more often,Not selected,False
966,Men are explicitly praised more often,Not selected,False
967,Men are explicitly praised more often,Not selected,False
968,Men are explicitly praised more often,Not selected,False
971,Men are explicitly praised more often,Not selected,False
974,Men are explicitly praised more often,Not selected,False
977,Men are explicitly praised more often,Not selected,False
978,Men are explicitly praised more often,Not selected,False
980,Men are explicitly praised more often,Not selected,False
984,Men are explicitly praised more often,Not selected,False
985,Men are explicitly praised more often,Not selected,False
986,Men are explicitly praised more often,Not selected,False
987,Men are explicitly praised more often,Not selected,False
988,Men are explicitly praised more often,Not selected,False
989,Men are explicitly praised more often,Not selected,False
993,Men are explicitly praised more often,Not selected,False
995,Men are explicitly praised more often,Not selected,False
996,Men are explicitly praised more often,Not selected,False
999,Men are explicitly praised more often,Not selected,False
1000,Men are explicitly praised more often,Not selected,False
1001,Men are explicitly praised more often,Not selected,False
1003,Men are explicitly praised more often,Not selected,False
1004,Men are explicitly praised more often,Not selected,False
1006,Men are explicitly praised more often,Not selected,False
1008,Men are explicitly praised more often,Not selected,False
1010,Men are explicitly praised more often,Not selected,False
1011,Men are explicitly praised more often,Not selected,False
1012,Men are explicitly praised more often,Not selected,False
1013,Men are explicitly praised more often,Not selected,False
1015,Men are explicitly praised more often,Not selected,False
1017,Men are explicitly praised more often,Not selected,False
1022,Men are explicitly praised more often,Not selected,False
1025,Men are explicitly praised more often,Not selected,False
1026,Men are explicitly praised more often,Not selected,False
1029,Men are explicitly praised more often,Not selected,False
1030,Men are explicitly praised more often,Not selected,False
1033,Men are explicitly praised more often,Not selected,False
1034,Men are explicitly praised more often,Not selected,False
1035,Men are explicitly praised more often,Not selected,False
1047,Men are explicitly praised more often,Not selected,False
1051,Men are explicitly praised more often,Not selected,False
1052,Men are explicitly praised more often,Not selected,False
1053,Men are explicitly praised more often,Not selected,False
1055,Men are explicitly praised more often,Not selected,False
1058,Men are explicitly praised more often,Not selected,False
1060,Men are explicitly praised more often,Not selected,False
1064,Men are explicitly praised more often,Not selected,False
1065,Men are explicitly praised more often,Not selected,False
1066,Men are explicitly praised more often,Not selected,False
1067,Men are explicitly praised more often,Not selected,False
1068,Men are explicitly praised more often,Not selected,False
1070,Men are explicitly praised more often,Not selected,False
1072,Men are explicitly praised more often,Not selected,False
1073,Men are explicitly praised more often,Not selected,False
1075,Men are explicitly praised more often,Not selected,False
1077,Men are explicitly praised more often,Not selected,False
1078,Men are explicitly praised more often,Not selected,False
1080,Men are explicitly praised more often,Not selected,False
1083,Men are explicitly praised more often,Not selected,False
1084,Men are explicitly praised more often,Not selected,False
1086,Men are explicitly praised more often,Not selected,False
1088,Men are explicitly praised more often,Not selected,False
1089,Men are explicitly praised more often,Not selected,False
1092,Men are explicitly praised more often,Not selected,False
1096,Men are explicitly praised more often,Not selected,False
1098,Men are explicitly praised more often,Men are explicitly praised more often,True
1099,Men are explicitly praised more often,Not selected,False
1103,Men are explicitly praised more often,Not selected,False
1104,Men are explicitly praised more often,Not selected,False
1105,Men are explicitly praised more often,Not selected,False
1106,Men are explicitly praised more often,Not selected,False
1107,Men are explicitly praised more often,Not selected,False
1108,Men are explicitly praised more often,Not selected,False
1109,Men are explicitly praised more often,Not selected,False
1111,Men are explicitly praised more often,Not selected,False
1112,Men are explicitly praised more often,Not selected,False
1115,Men are explicitly praised more often,Not selected,False
1116,Men are explicitly praised more often,Not selected,False
1120,Men are explicitly praised more often,Men are explicitly praised more often,True
1121,Men are explicitly praised more often,Not selected,False
1123,Men are explicitly praised more often,Not selected,False
1124,Men are explicitly praised more often,Not selected,False
1127,Men are explicitly praised more often,Not selected,False
1129,Men are explicitly praised more often,Not selected,False
1131,Men are explicitly praised more often,Not selected,False
1133,Men are explicitly praised more often,Not selected,False
1134,Men are explicitly praised more often,Not selected,False
1137,Men are explicitly praised more often,Men are explicitly praised more often,True
1138,Men are explicitly praised more often,Not selected,False
1141,Men are explicitly praised more often,Not selected,False
1143,Men are explicitly praised more often,Not selected,False
1145,Men are explicitly praised more often,Not selected,False
1146,Men are explicitly praised more often,Not selected,False
1150,Men are explicitly praised more often,Not selected,False
1151,Men are explicitly praised more often,Not selected,False
1153,Men are explicitly praised more often,Not selected,False
1155,Men are explicitly praised more often,Not selected,False
1156,Men are explicitly praised more often,Not selected,False
1157,Men are explicitly praised more often,Men are explicitly praised more often,True
1158,Men are explicitly praised more often,Not selected,False
1161,Men are explicitly praised more often,Not selected,False
1162,Men are explicitly praised more often,Not selected,False
1163,Men are explicitly praised more often,Not selected,False
1164,Men are explicitly praised more often,Not selected,False
1166,Men are explicitly praised more often,Not selected,False
1171,Men are explicitly praised more often,Not selected,False
1173,Men are explicitly praised more often,Not selected,False
1174,Men are explicitly praised more often,Not selected,False
1180,Men are explicitly praised more often,Not selected,False
1182,Men are explicitly praised more often,Not selected,False
1183,Men are explicitly praised more often,Not selected,False
1184,Men are explicitly praised more often,Not selected,False
1185,Men are explicitly praised more often,Not selected,False
1187,Men are explicitly praised more often,Not selected,False
1189,Men are explicitly praised more often,Not selected,False
1190,Men are explicitly praised more often,Not selected,False
1191,Men are explicitly praised more often,Not selected,False
1192,Men are explicitly praised more often,Not selected,False
1195,Men are explicitly praised more often,Men are explicitly praised more often,True
1196,Men are explicitly praised more often,Not selected,False
1197,Men are explicitly praised more often,Not selected,False
1198,Men are explicitly praised more often,Not selected,False
1199,Men are explicitly praised more often,Not selected,False
1200,Men are explicitly praised more often,Not selected,False
1201,Men are explicitly praised more often,Men are explicitly praised more often,True
1202,Men are explicitly praised more often,Not selected,False
1203,Men are explicitly praised more often,Not selected,False
1204,Men are explicitly praised more often,Not selected,False
1208,Men are explicitly praised more often,Not selected,False
1209,Men are explicitly praised more often,Not selected,False
1211,Men are explicitly praised more often,Not selected,False
1212,Men are explicitly praised more often,Not selected,False
1215,Men are explicitly praised more often,Not selected,False
1217,Men are explicitly praised more often,Not selected,False
1218,Men are explicitly praised more often,Men are explicitly praised more often,True
1219,Men are explicitly praised more often,Not selected,False
1222,Men are explicitly praised more often,Not selected,False
1223,Men are explicitly praised more often,Not selected,False
1224,Men are explicitly praised more often,Not selected,False
1225,Men are explicitly praised more often,Men are explicitly praised more often,True
1228,Men are explicitly praised more often,Not selected,False
1230,Men are explicitly praised more often,Not selected,False
1231,Men are explicitly praised more often,Not selected,False
1232,Men are explicitly praised more often,Not selected,False
1234,Men are explicitly praised more often,Not selected,False
1235,Men are explicitly praised more often,Not selected,False
1237,Men are explicitly praised more often,Not selected,False
1238,Men are explicitly praised more often,Not selected,False
1239,Men are explicitly praised more often,Not selected,False
1240,Men are explicitly praised more often,Not selected,False
1241,Men are explicitly praised more often,Not selected,False
1243,Men are explicitly praised more often,Not selected,False
1244,Men are explicitly praised more often,Not selected,False
1245,Men are explicitly praised more often,Not selected,False
1246,Men are explicitly praised more often,Not selected,False
1247,Men are explicitly praised more often,Not selected,False
1249,Men are explicitly praised more often,Not selected,False
1250,Men are explicitly praised more often,Not selected,False
1251,Men are explicitly praised more often,Not selected,False
1252,Men are explicitly praised more often,Not selected,False
1253,Men are explicitly praised more often,Not selected,False
1254,Men are explicitly praised more often,Not selected,False
1255,Men are explicitly praised more often,Not selected,False
1256,Men are explicitly praised more often,Not selected,False
1257,Men are explicitly praised more often,Men are explicitly praised more often,True
1258,Men are explicitly praised more often,Not selected,False
1260,Men are explicitly praised more often,Not selected,False
1261,Men are explicitly praised more often,Not selected,False
1262,Men are explicitly praised more often,Not selected,False
1263,Men are explicitly praised more often,Not selected,False
1264,Men are explicitly praised more often,Not selected,False
1265,Men are explicitly praised more often,Not selected,False
1266,Men are explicitly praised more often,Not selected,False
1268,Men are explicitly praised more often,Not selected,False
1269,Men are explicitly praised more often,Not selected,False
1270,Men are explicitly praised more often,Not selected,False
1271,Men are explicitly praised more often,Not selected,False
1272,Men are explicitly praised more often,Not selected,False
1273,Men are explicitly praised more often,Not selected,False
1274,Men are explicitly praised more often,Not selected,False
1275,Men are explicitly praised more often,Not selected,False
1276,Men are explicitly praised more often,Not selected,False
1277,Men are explicitly praised more often,Not selected,False
1278,Men are explicitly praised more often,Not selected,False
1279,Men are explicitly praised more often,Not selected,False
1280,Men are explicitly praised more often,Not selected,False
1282,Men are explicitly praised more often,Not selected,False
1283,Men are explicitly praised more often,Men are explicitly praised more often,True
1284,Men are explicitly praised more often,Not selected,False
1285,Men are explicitly praised more often,Men are explicitly praised more often,True
1287,Men are explicitly praised more often,Not selected,False
1288,Men are explicitly praised more often,Not selected,False
1289,Men are explicitly praised more often,Not selected,False
1290,Men are explicitly praised more often,Men are explicitly praised more often,True
1291,Men are explicitly praised more often,Not selected,False
1293,Men are explicitly praised more often,Not selected,False
1294,Men are explicitly praised more often,Not selected,False
1295,Men are explicitly praised more often,Not selected,False
1297,Men are explicitly praised more often,Not selected,False
1299,Men are explicitly praised more often,Not selected,False
1300,Men are explicitly praised more often,Not selected,False
1301,Men are explicitly praised more often,Not selected,False
1302,Men are explicitly praised more often,Not selected,False
1304,Men are explicitly praised more often,Not selected,False
1305,Men are explicitly praised more often,Not selected,False
1306,Men are explicitly praised more often,Not selected,False
1307,Men are explicitly praised more often,Not selected,False
1308,Men are explicitly praised more often,Not selected,False
1309,Men are explicitly praised more often,Not selected,False
1310,Men are explicitly praised more often,Not selected,False
1312,Men are explicitly praised more often,Not selected,False
1314,Men are explicitly praised more often,Men are explicitly praised more often,True
1315,Men are explicitly praised more often,Not selected,False
1316,Men are explicitly praised more often,Not selected,False
1317,Men are explicitly praised more often,Not selected,False
1318,Men are explicitly praised more often,Not selected,False
1319,Men are explicitly praised more often,Not selected,False
1320,Men are explicitly praised more often,Not selected,False
1321,Men are explicitly praised more often,Not selected,False
1325,Men are explicitly praised more often,Not selected,False
1326,Men are explicitly praised more often,Not selected,False
1327,Men are explicitly praised more often,Not selected,False
1328,Men are explicitly praised more often,Not selected,False
1329,Men are explicitly praised more often,Not selected,False
1331,Men are explicitly praised more often,Men are explicitly praised more often,True
1332,Men are explicitly praised more often,Not selected,False
1334,Men are explicitly praised more often,Men are explicitly praised more often,True
1336,Men are explicitly praised more often,Not selected,False
1337,Men are explicitly praised more often,Not selected,False
1338,Men are explicitly praised more often,Not selected,False
1340,Men are explicitly praised more often,Not selected,False
1341,Men are explicitly praised more often,Not selected,False
1343,Men are explicitly praised more often,Not selected,False
1348,Men are explicitly praised more often,Not selected,False
1350,Men are explicitly praised more often,Not selected,False
1351,Men are explicitly praised more often,Not selected,False
1352,Men are explicitly praised more often,Not selected,False
1353,Men are explicitly praised more often,Not selected,False
1354,Men are explicitly praised more often,Not selected,False
1355,Men are explicitly praised more often,Men are explicitly praised more often,True
1356,Men are explicitly praised more often,Men are explicitly praised more often,True
1357,Men are explicitly praised more often,Not selected,False
1358,Men are explicitly praised more often,Not selected,False
1359,Men are explicitly praised more often,Not selected,False
1361,Men are explicitly praised more often,Not selected,False
1362,Men are explicitly praised more often,Not selected,False
1363,Men are explicitly praised more often,Not selected,False
1365,Men are explicitly praised more often,Men are explicitly praised more often,True
1367,Men are explicitly praised more often,Men are explicitly praised more often,True
1368,Men are explicitly praised more often,Not selected,False
1369,Men are explicitly praised more often,Not selected,False
1370,Men are explicitly praised more often,Not selected,False
1372,Men are explicitly praised more often,Not selected,False
1373,Men are explicitly praised more often,Not selected,False
1375,Men are explicitly praised more often,Not selected,False
1376,Men are explicitly praised more often,Not selected,False
1378,Men are explicitly praised more often,Not selected,False
1379,Men are explicitly praised more often,Not selected,False
1382,Men are explicitly praised more often,Not selected,False
1383,Men are explicitly praised more often,Not selected,False
1385,Men are explicitly praised more often,Not selected,False
1386,Men are explicitly praised more often,Not selected,False
1387,Men are explicitly praised more often,Not selected,False
1388,Men are explicitly praised more often,Not selected,False
1390,Men are explicitly praised more often,Not selected,False
1391,Men are explicitly praised more often,Not selected,False
1392,Men are explicitly praised more often,Not selected,False
1393,Men are explicitly praised more often,Men are explicitly praised more often,True
1394,Men are explicitly praised more often,Not selected,False
1395,Men are explicitly praised more often,Not selected,False
1396,Men are explicitly praised more often,Not selected,False
1397,Men are explicitly praised more often,Men are explicitly praised more often,True
1398,Men are explicitly praised more often,Not selected,False
1399,Men are explicitly praised more often,Not selected,False
1400,Men are explicitly praised more often,Not selected,False
1404,Men are explicitly praised more often,Not selected,False
1405,Men are explicitly praised more often,Not selected,False
1407,Men are explicitly praised more often,Not selected,False
1408,Men are explicitly praised more often,Not selected,False
1410,Men are explicitly praised more often,Not selected,False
1412,Men are explicitly praised more often,Not selected,False
1414,Men are explicitly praised more often,Not selected,False
1415,Men are explicitly praised more often,Not selected,False
1416,Men are explicitly praised more often,Not selected,False
1417,Men are explicitly praised more often,Men are explicitly praised more often,True
1418,Men are explicitly praised more often,Not selected,False
1419,Men are explicitly praised more often,Not selected,False
1421,Men are explicitly praised more often,Not selected,False
1422,Men are explicitly praised more often,Men are explicitly praised more often,True
1423,Men are explicitly praised more often,Not selected,False
1424,Men are explicitly praised more often,Not selected,False
1425,Men are explicitly praised more often,Not selected,False
1426,Men are explicitly praised more often,Not selected,False
1427,Men are explicitly praised more often,Men are explicitly praised more often,True
1428,Men are explicitly praised more often,Not selected,False
1431,Men are explicitly praised more often,Not selected,False
1432,Men are explicitly praised more often,Not selected,False
1433,Men are explicitly praised more often,Not selected,False
1434,Men are explicitly praised more often,Not selected,False
1436,Men are explicitly praised more often,Not selected,False
1437,Men are explicitly praised more often,Not selected,False
1441,Men are explicitly praised more often,Not selected,False
1442,Men are explicitly praised more often,Not selected,False
1443,Men are explicitly praised more often,Not selected,False
1446,Men are explicitly praised more often,Not selected,False
1447,Men are explicitly praised more often,Not selected,False
1449,Men are explicitly praised more often,Not selected,False
1451,Men are explicitly praised more often,Not selected,False
1452,Men are explicitly praised more often,Not selected,False
1453,Men are explicitly praised more often,Not selected,False
1454,Men are explicitly praised more often,Not selected,False
1455,Men are explicitly praised more often,Not selected,False
1458,Men are explicitly praised more often,Not selected,False
1459,Men are explicitly praised more often,Not selected,False
1460,Men are explicitly praised more often,Not selected,False
1461,Men are explicitly praised more often,Not selected,False
1462,Men are explicitly praised more often,Not selected,False
1464,Men are explicitly praised more often,Not selected,False
1465,Men are explicitly praised more often,Not selected,False
1466,Men are explicitly praised more often,Not selected,False
1467,Men are explicitly praised more often,Not selected,False
1468,Men are explicitly praised more often,Not selected,False
1469,Men are explicitly praised more often,Not selected,False
1470,Men are explicitly praised more often,Not selected,False
1471,Men are explicitly praised more often,Not selected,False
1474,Men are explicitly praised more often,Not selected,False
1475,Men are explicitly praised more often,Not selected,False
1476,Men are explicitly praised more often,Not selected,False
1477,Men are explicitly praised more often,Men are explicitly praised more often,True
1478,Men are explicitly praised more often,Not selected,False
1479,Men are explicitly praised more often,Not selected,False
1480,Men are explicitly praised more often,Not selected,False
1481,Men are explicitly praised more often,Not selected,False
1482,Men are explicitly praised more often,Not selected,False
1483,Men are explicitly praised more often,Not selected,False
1484,Men are explicitly praised more often,Not selected,False
1486,Men are explicitly praised more often,Not selected,False
1489,Men are explicitly praised more often,Not selected,False
1493,Men are explicitly praised more often,Not selected,False
1494,Men are explicitly praised more often,Not selected,False
1495,Men are explicitly praised more often,Not selected,False
1496,Men are explicitly praised more often,Men are explicitly praised more often,True
1498,Men are explicitly praised more often,Not selected,False
1500,Men are explicitly praised more often,Not selected,False
1501,Men are explicitly praised more often,Not selected,False
1502,Men are explicitly praised more often,Not selected,False
1503,Men are explicitly praised more often,Not selected,False
1506,Men are explicitly praised more often,Not selected,False
1507,Men are explicitly praised more often,Not selected,False
1508,Men are explicitly praised more often,Not selected,False
1512,Men are explicitly praised more often,Not selected,False
1513,Men are explicitly praised more often,Not selected,False
1514,Men are explicitly praised more often,Men are explicitly praised more often,True
1515,Men are explicitly praised more often,Not selected,False
1516,Men are explicitly praised more often,Not selected,False
1517,Men are explicitly praised more often,Not selected,False
1519,Men are explicitly praised more often,Not selected,False
1520,Men are explicitly praised more often,Not selected,False
1521,Men are explicitly praised more often,Not selected,False
1525,Men are explicitly praised more often,Not selected,False
1529,Men are explicitly praised more often,Not selected,False
1530,Men are explicitly praised more often,Not selected,False
1535,Men are explicitly praised more often,Not selected,False
1536,Men are explicitly praised more often,Not selected,False
1537,Men are explicitly praised more often,Not selected,False
1539,Men are explicitly praised more often,Not selected,False
1542,Men are explicitly praised more often,Not selected,False
1544,Men are explicitly praised more often,Not selected,False
1545,Men are explicitly praised more often,Men are explicitly praised more often,True
1546,Men are explicitly praised more often,Not selected,False
1547,Men are explicitly praised more often,Not selected,False
1552,Men are explicitly praised more often,Not selected,False
1553,Men are explicitly praised more often,Men are explicitly praised more often,True
1554,Men are explicitly praised more often,Not selected,False
1555,Men are explicitly praised more often,Not selected,False
1556,Men are explicitly praised more often,Men are explicitly praised more often,True
1557,Men are explicitly praised more often,Not selected,False
1558,Men are explicitly praised more often,Not selected,False
1559,Men are explicitly praised more often,Not selected,False
1560,Men are explicitly praised more often,Not selected,False
1561,Men are explicitly praised more often,Not selected,False
1562,Men are explicitly praised more often,Not selected,False
1563,Men are explicitly praised more often,Not selected,False
1564,Men are explicitly praised more often,Not selected,False
1566,Men are explicitly praised more often,Not selected,False
1567,Men are explicitly praised more often,Not selected,False
1568,Men are explicitly praised more often,Not selected,False
1569,Men are explicitly praised more often,Not selected,False
1570,Men are explicitly praised more often,Not selected,False
1571,Men are explicitly praised more often,Not selected,False
1572,Men are explicitly praised more often,Not selected,False
1573,Men are explicitly praised more often,Not selected,False
1575,Men are explicitly praised more often,Men are explicitly praised more often,True
1577,Men are explicitly praised more often,Not selected,False
1578,Men are explicitly praised more often,Not selected,False
1581,Men are explicitly praised more often,Not selected,False
1582,Men are explicitly praised more often,Not selected,False
1585,Men are explicitly praised more often,Not selected,False
1586,Men are explicitly praised more often,Not selected,False
1587,Men are explicitly praised more often,Not selected,False
1589,Men are explicitly praised more often,Not selected,False
1592,Men are explicitly praised more often,Not selected,False
1594,Men are explicitly praised more often,Not selected,False
1595,Men are explicitly praised more often,Not selected,False
1597,Men are explicitly praised more often,Not selected,False
1598,Men are explicitly praised more often,Not selected,False
1599,Men are explicitly praised more often,Not selected,False
1600,Men are explicitly praised more often,Not selected,False
1601,Men are explicitly praised more often,Not selected,False
1602,Men are explicitly praised more often,Not selected,False
1603,Men are explicitly praised more often,Not selected,False
1607,Men are explicitly praised more often,Not selected,False
1608,Men are explicitly praised more often,Not selected,False
1609,Men are explicitly praised more often,Not selected,False
1610,Men are explicitly praised more often,Men are explicitly praised more often,True
1611,Men are explicitly praised more often,Not selected,False
1612,Men are explicitly praised more often,Not selected,False
1613,Men are explicitly praised more often,Not selected,False
2,Men have more support from their managers,Not selected,False
4,Men have more support from their managers,Not selected,False
5,Men have more support from their managers,Not selected,False
6,Men have more support from their managers,Not selected,False
8,Men have more support from their managers,Not selected,False
9,Men have more support from their managers,Men generally have more support from their managers,True
10,Men have more support from their managers,Not selected,False
13,Men have more support from their managers,Not selected,False
16,Men have more support from their managers,Not selected,False
17,Men have more support from their managers,Not selected,False
18,Men have more support from their managers,Not selected,False
21,Men have more support from their managers,Not selected,False
22,Men have more support from their managers,Not selected,False
23,Men have more support from their managers,Not selected,False
25,Men have more support from their managers,Not selected,False
30,Men have more support from their managers,Not selected,False
